Piloto_ID,Piloto,Año,Carrera,Posición_Salida,Posición_Final,Puntos,Constructor
832,Sainz,2022,Austrian Grand Prix,3,18,0.0,Ferrari
832,Sainz,2022,French Grand Prix,19,5,11.0,Ferrari
4,Alonso,2022,French Grand Prix,7,6,8.0,Alpine F1 Team
832,Sainz,2022,Hungarian Grand Prix,2,4,12.0,Ferrari
4,Alonso,2022,Hungarian Grand Prix,6,8,4.0,Alpine F1 Team
832,Sainz,2022,Belgian Grand Prix,1,3,15.0,Ferrari
4,Alonso,2022,Belgian Grand Prix,3,5,10.0,Alpine F1 Team
4,Alonso,2022,Dutch Grand Prix,13,6,8.0,Alpine F1 Team
832,Sainz,2022,Dutch Grand Prix,3,8,4.0,Ferrari
832,Sainz,2022,Italian Grand Prix,18,4,12.0,Ferrari
4,Alonso,2022,Italian Grand Prix,6,19,0.0,Alpine F1 Team
832,Sainz,2022,Singapore Grand Prix,4,3,15.0,Ferrari
4,Alonso,2022,Singapore Grand Prix,5,18,0.0,Alpine F1 Team
4,Alonso,2022,Japanese Grand Prix,7,7,6.0,Alpine F1 Team
832,Sainz,2022,Japanese Grand Prix,3,19,0.0,Ferrari
4,Alonso,2022,United States Grand Prix,14,7,6.0,Alpine F1 Team
832,Sainz,2022,United States Grand Prix,1,20,0.0,Ferrari
832,Sainz,2022,Mexico City Grand Prix,5,5,10.0,Ferrari
4,Alonso,2022,Mexico City Grand Prix,9,19,0.0,Alpine F1 Team
832,Sainz,2022,São Paulo Grand Prix,7,3,15.0,Ferrari
4,Alonso,2022,São Paulo Grand Prix,17,5,10.0,Alpine F1 Team
832,Sainz,2022,Abu Dhabi Grand Prix,4,4,12.0,Ferrari
4,Alonso,2022,Abu Dhabi Grand Prix,10,20,0.0,Alpine F1 Team
4,Alonso,2023,Bahrain Grand Prix,5,3,15.0,Aston Martin
832,Sainz,2023,Bahrain Grand Prix,4,4,12.0,Ferrari
4,Alonso,2023,Saudi Arabian Grand Prix,2,3,15.0,Aston Martin
832,Sainz,2023,Saudi Arabian Grand Prix,4,6,8.0,Ferrari
4,Alonso,2023,Australian Grand Prix,4,3,15.0,Aston Martin
832,Sainz,2023,Australian Grand Prix,5,12,0.0,Ferrari
4,Alonso,2023,Azerbaijan Grand Prix,6,4,12.0,Aston Martin
832,Sainz,2023,Azerbaijan Grand Prix,4,5,10.0,Ferrari
4,Alonso,2023,Miami Grand Prix,2,3,15.0,Aston Martin
832,Sainz,2023,Miami Grand Prix,3,5,10.0,Ferrari
4,Alonso,2023,Monaco Grand Prix,2,2,18.0,Aston Martin
832,Sainz,2023,Monaco Grand Prix,4,8,4.0,Ferrari
832,Sainz,2023,Spanish Grand Prix,2,5,10.0,Ferrari
4,Alonso,2023,Spanish Grand Prix,8,7,6.0,Aston Martin
4,Alonso,2023,Canadian Grand Prix,2,2,18.0,Aston Martin
832,Sainz,2023,Canadian Grand Prix,11,5,10.0,Ferrari
4,Alonso,2023,Austrian Grand Prix,7,5,10.0,Aston Martin
832,Sainz,2023,Austrian Grand Prix,3,6,8.0,Ferrari
4,Alonso,2023,British Grand Prix,9,7,6.0,Aston Martin
832,Sainz,2023,British Grand Prix,5,10,1.0,Ferrari
832,Sainz,2023,Hungarian Grand Prix,11,8,4.0,Ferrari
4,Alonso,2023,Hungarian Grand Prix,8,9,2.0,Aston Martin
4,Alonso,2023,Belgian Grand Prix,9,5,10.0,Aston Martin
832,Sainz,2023,Belgian Grand Prix,4,19,0.0,Ferrari
4,Alonso,2023,Dutch Grand Prix,5,2,19.0,Aston Martin
832,Sainz,2023,Dutch Grand Prix,6,5,10.0,Ferrari
832,Sainz,2023,Italian Grand Prix,1,3,15.0,Ferrari
4,Alonso,2023,Italian Grand Prix,10,9,2.0,Aston Martin
832,Sainz,2023,Singapore Grand Prix,1,1,25.0,Ferrari
4,Alonso,2023,Singapore Grand Prix,7,15,0.0,Aston Martin
832,Sainz,2023,Japanese Grand Prix,6,6,8.0,Ferrari
4,Alonso,2023,Japanese Grand Prix,10,8,4.0,Aston Martin
4,Alonso,2023,Qatar Grand Prix,4,6,8.0,Aston Martin
832,Sainz,2023,Qatar Grand Prix,12,20,0.0,Ferrari
832,Sainz,2023,United States Grand Prix,4,3,15.0,Ferrari
4,Alonso,2023,United States Grand Prix,0,16,0.0,Aston Martin
832,Sainz,2023,Mexico City Grand Prix,2,4,12.0,Ferrari
4,Alonso,2023,Mexico City Grand Prix,13,18,0.0,Aston Martin
4,Alonso,2023,São Paulo Grand Prix,4,3,15.0,Aston Martin
832,Sainz,2023,São Paulo Grand Prix,7,6,8.0,Ferrari
832,Sainz,2023,Las Vegas Grand Prix,12,6,8.0,Ferrari
4,Alonso,2023,Las Vegas Grand Prix,9,9,2.0,Aston Martin
4,Alonso,2023,Abu Dhabi Grand Prix,7,7,6.0,Aston Martin
832,Sainz,2023,Abu Dhabi Grand Prix,16,18,0.0,Ferrari
832,Sainz,2024,Bahrain Grand Prix,4,3,15.0,Ferrari
4,Alonso,2024,Bahrain Grand Prix,6,9,2.0,Aston Martin
4,Alonso,2024,Saudi Arabian Grand Prix,4,5,10.0,Aston Martin
832,Sainz,2024,Australian Grand Prix,2,1,25.0,Ferrari
4,Alonso,2024,Australian Grand Prix,10,8,4.0,Aston Martin
832,Sainz,2024,Japanese Grand Prix,4,3,15.0,Ferrari
4,Alonso,2024,Japanese Grand Prix,5,6,8.0,Aston Martin
832,Sainz,2024,Chinese Grand Prix,7,5,10.0,Ferrari
4,Alonso,2024,Chinese Grand Prix,3,7,7.0,Aston Martin
832,Sainz,2024,Miami Grand Prix,3,5,10.0,Ferrari
4,Alonso,2024,Miami Grand Prix,15,9,2.0,Aston Martin
832,Sainz,2024,Emilia Romagna Grand Prix,4,5,10.0,Ferrari
4,Alonso,2024,Emilia Romagna Grand Prix,20,19,0.0,Aston Martin
832,Sainz,2024,Monaco Grand Prix,3,3,15.0,Ferrari
4,Alonso,2024,Monaco Grand Prix,14,11,0.0,Aston Martin
4,Alonso,2024,Canadian Grand Prix,6,6,8.0,Aston Martin
832,Sainz,2024,Canadian Grand Prix,12,16,0.0,Ferrari
832,Sainz,2024,Spanish Grand Prix,6,6,8.0,Ferrari
4,Alonso,2024,Spanish Grand Prix,10,12,0.0,Aston Martin
832,Sainz,2024,Austrian Grand Prix,4,3,15.0,Ferrari
4,Alonso,2024,Austrian Grand Prix,15,18,0.0,Aston Martin
832,Sainz,2024,British Grand Prix,7,5,11.0,Ferrari
4,Alonso,2024,British Grand Prix,10,8,4.0,Aston Martin
832,Sainz,2024,Hungarian Grand Prix,4,6,8.0,Ferrari
4,Alonso,2024,Hungarian Grand Prix,7,11,0.0,Aston Martin
832,Sainz,2024,Belgian Grand Prix,7,6,8.0,Ferrari
4,Alonso,2024,Belgian Grand Prix,8,8,4.0,Aston Martin
832,Sainz,2024,Dutch Grand Prix,10,5,10.0,Ferrari
4,Alonso,2024,Dutch Grand Prix,7,10,1.0,Aston Martin
832,Sainz,2024,Italian Grand Prix,5,4,12.0,Ferrari
4,Alonso,2024,Italian Grand Prix,11,11,0.0,Aston Martin
4,Alonso,2024,Azerbaijan Grand Prix,7,6,8.0,Aston Martin
832,Sainz,2024,Azerbaijan Grand Prix,3,18,0.0,Ferrari
832,Sainz,2024,Singapore Grand Prix,10,7,6.0,Ferrari
4,Alonso,2024,Singapore Grand Prix,7,8,4.0,Aston Martin
832,Sainz,2024,United States Grand Prix,3,2,18.0,Ferrari
4,Alonso,2024,United States Grand Prix,7,13,0.0,Aston Martin
832,Sainz,2024,Mexico City Grand Prix,1,1,25.0,Ferrari
4,Alonso,2024,Mexico City Grand Prix,13,18,0.0,Aston Martin
4,Alonso,2024,São Paulo Grand Prix,9,14,0.0,Aston Martin
832,Sainz,2024,São Paulo Grand Prix,0,16,0.0,Ferrari
832,Sainz,2024,Las Vegas Grand Prix,2,3,15.0,Ferrari
4,Alonso,2024,Las Vegas Grand Prix,16,11,0.0,Aston Martin
832,Sainz,2024,Qatar Grand Prix,7,6,8.0,Ferrari
4,Alonso,2024,Qatar Grand Prix,8,7,6.0,Aston Martin
832,Sainz,2024,Abu Dhabi Grand Prix,3,2,18.0,Ferrari
4,Alonso,2024,Abu Dhabi Grand Prix,8,9,2.0,Aston Martin
